Date,Median Days To Pending,RegionID,RegionName,RegionType,SizeRank,StateName
2019-01-31,,395040,"Roswell, NM",msa,509,NM
2019-02-28,,395040,"Roswell, NM",msa,509,NM
2019-03-31,,395040,"Roswell, NM",msa,509,NM
2019-04-30,,395040,"Roswell, NM",msa,509,NM
2019-05-31,,395040,"Roswell, NM",msa,509,NM
2019-06-30,,395040,"Roswell, NM",msa,509,NM
2019-07-31,,395040,"Roswell, NM",msa,509,NM
2019-08-31,,395040,"Roswell, NM",msa,509,NM
2019-09-30,,395040,"Roswell, NM",msa,509,NM
2019-10-31,,395040,"Roswell, NM",msa,509,NM
2019-11-30,,395040,"Roswell, NM",msa,509,NM
2019-12-31,,395040,"Roswell, NM",msa,509,NM
2020-01-31,,395040,"Roswell, NM",msa,509,NM
2020-02-29,,395040,"Roswell, NM",msa,509,NM
2020-03-31,,395040,"Roswell, NM",msa,509,NM
2020-04-30,,395040,"Roswell, NM",msa,509,NM
2020-05-31,,395040,"Roswell, NM",msa,509,NM
2020-06-30,,395040,"Roswell, NM",msa,509,NM
2020-07-31,,395040,"Roswell, NM",msa,509,NM
2020-08-31,,395040,"Roswell, NM",msa,509,NM
2020-09-30,,395040,"Roswell, NM",msa,509,NM
2020-10-31,,395040,"Roswell, NM",msa,509,NM
2020-11-30,,395040,"Roswell, NM",msa,509,NM
2020-12-31,,395040,"Roswell, NM",msa,509,NM
2021-01-31,,395040,"Roswell, NM",msa,509,NM
2021-02-28,,395040,"Roswell, NM",msa,509,NM
2021-03-31,,395040,"Roswell, NM",msa,509,NM
2021-04-30,,395040,"Roswell, NM",msa,509,NM
2021-05-31,,395040,"Roswell, NM",msa,509,NM
2021-06-30,,395040,"Roswell, NM",msa,509,NM
2021-07-31,,395040,"Roswell, NM",msa,509,NM
2021-08-31,,395040,"Roswell, NM",msa,509,NM
2021-09-30,,395040,"Roswell, NM",msa,509,NM
2021-10-31,,395040,"Roswell, NM",msa,509,NM
2021-11-30,,395040,"Roswell, NM",msa,509,NM
2021-12-31,,395040,"Roswell, NM",msa,509,NM
2022-01-31,,395040,"Roswell, NM",msa,509,NM
2022-02-28,,395040,"Roswell, NM",msa,509,NM
2022-03-31,,395040,"Roswell, NM",msa,509,NM
2022-04-30,,395040,"Roswell, NM",msa,509,NM
2022-05-31,,395040,"Roswell, NM",msa,509,NM
2022-06-30,,395040,"Roswell, NM",msa,509,NM
2022-07-31,,395040,"Roswell, NM",msa,509,NM
2022-08-31,,395040,"Roswell, NM",msa,509,NM
2022-09-30,,395040,"Roswell, NM",msa,509,NM
2022-10-31,,395040,"Roswell, NM",msa,509,NM
2022-11-30,,395040,"Roswell, NM",msa,509,NM
2022-12-31,,395040,"Roswell, NM",msa,509,NM
2023-01-31,,395040,"Roswell, NM",msa,509,NM
2023-02-28,,395040,"Roswell, NM",msa,509,NM
2023-03-31,,395040,"Roswell, NM",msa,509,NM
2023-04-30,,395040,"Roswell, NM",msa,509,NM
2023-05-31,,395040,"Roswell, NM",msa,509,NM
2023-06-30,,395040,"Roswell, NM",msa,509,NM
2023-07-31,,395040,"Roswell, NM",msa,509,NM
2023-08-31,,395040,"Roswell, NM",msa,509,NM
2023-09-30,,395040,"Roswell, NM",msa,509,NM
2023-10-31,,395040,"Roswell, NM",msa,509,NM
2023-11-30,,395040,"Roswell, NM",msa,509,NM
2023-12-31,,395040,"Roswell, NM",msa,509,NM
2024-01-31,,395040,"Roswell, NM",msa,509,NM
2024-02-29,,395040,"Roswell, NM",msa,509,NM
2024-03-31,38.0,395040,"Roswell, NM",msa,509,NM
2024-04-30,36.0,395040,"Roswell, NM",msa,509,NM
2024-05-31,34.0,395040,"Roswell, NM",msa,509,NM
2024-06-30,24.0,395040,"Roswell, NM",msa,509,NM
2024-07-31,29.0,395040,"Roswell, NM",msa,509,NM
2024-08-31,31.0,395040,"Roswell, NM",msa,509,NM
2024-09-30,37.0,395040,"Roswell, NM",msa,509,NM
2018-03-31,36.0,395092,"Shelton, WA",msa,510,WA
2018-04-30,14.0,395092,"Shelton, WA",msa,510,WA
2018-05-31,11.0,395092,"Shelton, WA",msa,510,WA
2018-06-30,10.0,395092,"Shelton, WA",msa,510,WA
2018-07-31,10.0,395092,"Shelton, WA",msa,510,WA
2018-08-31,12.0,395092,"Shelton, WA",msa,510,WA
2018-09-30,16.0,395092,"Shelton, WA",msa,510,WA
2018-10-31,19.0,395092,"Shelton, WA",msa,510,WA
2018-11-30,24.0,395092,"Shelton, WA",msa,510,WA
2018-12-31,27.0,395092,"Shelton, WA",msa,510,WA
2019-01-31,32.0,395092,"Shelton, WA",msa,510,WA
2019-02-28,34.0,395092,"Shelton, WA",msa,510,WA
2019-03-31,26.0,395092,"Shelton, WA",msa,510,WA
2019-04-30,17.0,395092,"Shelton, WA",msa,510,WA
2019-05-31,7.0,395092,"Shelton, WA",msa,510,WA
2019-06-30,9.0,395092,"Shelton, WA",msa,510,WA
2019-07-31,11.0,395092,"Shelton, WA",msa,510,WA
2019-08-31,12.0,395092,"Shelton, WA",msa,510,WA
2019-09-30,13.0,395092,"Shelton, WA",msa,510,WA
2019-10-31,13.0,395092,"Shelton, WA",msa,510,WA
2019-11-30,16.0,395092,"Shelton, WA",msa,510,WA
2019-12-31,20.0,395092,"Shelton, WA",msa,510,WA
2020-01-31,23.0,395092,"Shelton, WA",msa,510,WA
2020-02-29,20.0,395092,"Shelton, WA",msa,510,WA
2020-03-31,13.0,395092,"Shelton, WA",msa,510,WA
2020-04-30,9.0,395092,"Shelton, WA",msa,510,WA
2020-05-31,10.0,395092,"Shelton, WA",msa,510,WA
2020-06-30,10.0,395092,"Shelton, WA",msa,510,WA
2020-07-31,9.0,395092,"Shelton, WA",msa,510,WA
2020-08-31,7.0,395092,"Shelton, WA",msa,510,WA
2020-09-30,7.0,395092,"Shelton, WA",msa,510,WA
2020-10-31,6.0,395092,"Shelton, WA",msa,510,WA
2020-11-30,6.0,395092,"Shelton, WA",msa,510,WA
2020-12-31,7.0,395092,"Shelton, WA",msa,510,WA
2021-01-31,6.0,395092,"Shelton, WA",msa,510,WA
2021-02-28,6.0,395092,"Shelton, WA",msa,510,WA
2021-03-31,6.0,395092,"Shelton, WA",msa,510,WA
2021-04-30,6.0,395092,"Shelton, WA",msa,510,WA
2021-05-31,6.0,395092,"Shelton, WA",msa,510,WA
2021-06-30,6.0,395092,"Shelton, WA",msa,510,WA
2021-07-31,6.0,395092,"Shelton, WA",msa,510,WA
2021-08-31,7.0,395092,"Shelton, WA",msa,510,WA
2021-09-30,7.0,395092,"Shelton, WA",msa,510,WA
2021-10-31,7.0,395092,"Shelton, WA",msa,510,WA
2021-11-30,9.0,395092,"Shelton, WA",msa,510,WA
2021-12-31,9.0,395092,"Shelton, WA",msa,510,WA
2022-01-31,9.0,395092,"Shelton, WA",msa,510,WA
2022-02-28,7.0,395092,"Shelton, WA",msa,510,WA
2022-03-31,7.0,395092,"Shelton, WA",msa,510,WA
2022-04-30,6.0,395092,"Shelton, WA",msa,510,WA
2022-05-31,7.0,395092,"Shelton, WA",msa,510,WA
2022-06-30,8.0,395092,"Shelton, WA",msa,510,WA
2022-07-31,11.0,395092,"Shelton, WA",msa,510,WA
2022-08-31,15.0,395092,"Shelton, WA",msa,510,WA
2022-09-30,20.0,395092,"Shelton, WA",msa,510,WA
2022-10-31,,395092,"Shelton, WA",msa,510,WA
2022-11-30,,395092,"Shelton, WA",msa,510,WA
2022-12-31,,395092,"Shelton, WA",msa,510,WA
2023-01-31,45.0,395092,"Shelton, WA",msa,510,WA
2023-02-28,41.0,395092,"Shelton, WA",msa,510,WA
2023-03-31,28.0,395092,"Shelton, WA",msa,510,WA
2023-04-30,16.0,395092,"Shelton, WA",msa,510,WA
2023-05-31,10.0,395092,"Shelton, WA",msa,510,WA
2023-06-30,9.0,395092,"Shelton, WA",msa,510,WA
2023-07-31,12.0,395092,"Shelton, WA",msa,510,WA
2023-08-31,16.0,395092,"Shelton, WA",msa,510,WA
2023-09-30,20.0,395092,"Shelton, WA",msa,510,WA
2023-10-31,22.0,395092,"Shelton, WA",msa,510,WA
2023-11-30,25.0,395092,"Shelton, WA",msa,510,WA
2023-12-31,35.0,395092,"Shelton, WA",msa,510,WA
2024-01-31,40.0,395092,"Shelton, WA",msa,510,WA
2024-02-29,37.0,395092,"Shelton, WA",msa,510,WA
2024-03-31,24.0,395092,"Shelton, WA",msa,510,WA
2024-04-30,16.0,395092,"Shelton, WA",msa,510,WA
2024-05-31,15.0,395092,"Shelton, WA",msa,510,WA
2024-06-30,14.0,395092,"Shelton, WA",msa,510,WA
2024-07-31,18.0,395092,"Shelton, WA",msa,510,WA
2024-08-31,23.0,395092,"Shelton, WA",msa,510,WA
2024-09-30,24.0,395092,"Shelton, WA",msa,510,WA
2018-03-31,,394540,"Dublin, GA",msa,511,GA
2018-04-30,,394540,"Dublin, GA",msa,511,GA
2018-05-31,,394540,"Dublin, GA",msa,511,GA
2018-06-30,,394540,"Dublin, GA",msa,511,GA
2018-07-31,,394540,"Dublin, GA",msa,511,GA
2018-08-31,,394540,"Dublin, GA",msa,511,GA
2018-09-30,,394540,"Dublin, GA",msa,511,GA
2018-10-31,,394540,"Dublin, GA",msa,511,GA
2018-11-30,,394540,"Dublin, GA",msa,511,GA
2018-12-31,,394540,"Dublin, GA",msa,511,GA
2019-01-31,,394540,"Dublin, GA",msa,511,GA
2019-02-28,,394540,"Dublin, GA",msa,511,GA
2019-03-31,,394540,"Dublin, GA",msa,511,GA
2019-04-30,,394540,"Dublin, GA",msa,511,GA
2019-05-31,,394540,"Dublin, GA",msa,511,GA
2019-06-30,,394540,"Dublin, GA",msa,511,GA
2019-07-31,,394540,"Dublin, GA",msa,511,GA
2019-08-31,,394540,"Dublin, GA",msa,511,GA
2019-09-30,,394540,"Dublin, GA",msa,511,GA
2019-10-31,,394540,"Dublin, GA",msa,511,GA
2019-11-30,,394540,"Dublin, GA",msa,511,GA
2019-12-31,,394540,"Dublin, GA",msa,511,GA
2020-01-31,,394540,"Dublin, GA",msa,511,GA
2020-02-29,,394540,"Dublin, GA",msa,511,GA
2020-03-31,,394540,"Dublin, GA",msa,511,GA
2020-04-30,,394540,"Dublin, GA",msa,511,GA
2020-05-31,,394540,"Dublin, GA",msa,511,GA
2020-06-30,,394540,"Dublin, GA",msa,511,GA
2020-07-31,,394540,"Dublin, GA",msa,511,GA
2020-08-31,,394540,"Dublin, GA",msa,511,GA
2020-09-30,,394540,"Dublin, GA",msa,511,GA
2020-10-31,,394540,"Dublin, GA",msa,511,GA
2020-11-30,,394540,"Dublin, GA",msa,511,GA
2020-12-31,,394540,"Dublin, GA",msa,511,GA
2021-01-31,,394540,"Dublin, GA",msa,511,GA
2021-02-28,,394540,"Dublin, GA",msa,511,GA
2021-03-31,,394540,"Dublin, GA",msa,511,GA
2021-04-30,,394540,"Dublin, GA",msa,511,GA
2021-05-31,,394540,"Dublin, GA",msa,511,GA
2021-06-30,,394540,"Dublin, GA",msa,511,GA
2021-07-31,,394540,"Dublin, GA",msa,511,GA
2021-08-31,,394540,"Dublin, GA",msa,511,GA
2021-09-30,,394540,"Dublin, GA",msa,511,GA
2021-10-31,,394540,"Dublin, GA",msa,511,GA
2021-11-30,,394540,"Dublin, GA",msa,511,GA
2021-12-31,,394540,"Dublin, GA",msa,511,GA
2022-01-31,,394540,"Dublin, GA",msa,511,GA
2022-02-28,,394540,"Dublin, GA",msa,511,GA
2022-03-31,,394540,"Dublin, GA",msa,511,GA
2022-04-30,,394540,"Dublin, GA",msa,511,GA
2022-05-31,,394540,"Dublin, GA",msa,511,GA
2022-06-30,,394540,"Dublin, GA",msa,511,GA
2022-07-31,,394540,"Dublin, GA",msa,511,GA
2022-08-31,,394540,"Dublin, GA",msa,511,GA
2022-09-30,,394540,"Dublin, GA",msa,511,GA
2022-10-31,,394540,"Dublin, GA",msa,511,GA
2022-11-30,,394540,"Dublin, GA",msa,511,GA
2022-12-31,,394540,"Dublin, GA",msa,511,GA
2023-01-31,,394540,"Dublin, GA",msa,511,GA
2023-02-28,,394540,"Dublin, GA",msa,511,GA
2023-03-31,,394540,"Dublin, GA",msa,511,GA
2023-04-30,,394540,"Dublin, GA",msa,511,GA
2023-05-31,,394540,"Dublin, GA",msa,511,GA
2023-06-30,,394540,"Dublin, GA",msa,511,GA
2023-07-31,,394540,"Dublin, GA",msa,511,GA
2023-08-31,,394540,"Dublin, GA",msa,511,GA
2023-09-30,,394540,"Dublin, GA",msa,511,GA
2023-10-31,,394540,"Dublin, GA",msa,511,GA
2023-11-30,,394540,"Dublin, GA",msa,511,GA
2023-12-31,,394540,"Dublin, GA",msa,511,GA
2024-01-31,,394540,"Dublin, GA",msa,511,GA
2024-02-29,44.0,394540,"Dublin, GA",msa,511,GA
2024-03-31,40.0,394540,"Dublin, GA",msa,511,GA
2024-04-30,25.0,394540,"Dublin, GA",msa,511,GA
2024-05-31,26.0,394540,"Dublin, GA",msa,511,GA
2024-06-30,28.0,394540,"Dublin, GA",msa,511,GA
2024-07-31,24.0,394540,"Dublin, GA",msa,511,GA
2024-08-31,27.0,394540,"Dublin, GA",msa,511,GA
2024-09-30,32.0,394540,"Dublin, GA",msa,511,GA
2018-03-31,,394899,"Nacogdoches, TX",msa,512,TX
2018-04-30,,394899,"Nacogdoches, TX",msa,512,TX
2018-05-31,,394899,"Nacogdoches, TX",msa,512,TX
2018-06-30,,394899,"Nacogdoches, TX",msa,512,TX
2018-07-31,,394899,"Nacogdoches, TX",msa,512,TX
2018-08-31,,394899,"Nacogdoches, TX",msa,512,TX
2018-09-30,,394899,"Nacogdoches, TX",msa,512,TX
2018-10-31,,394899,"Nacogdoches, TX",msa,512,TX
2018-11-30,,394899,"Nacogdoches, TX",msa,512,TX
2018-12-31,,394899,"Nacogdoches, TX",msa,512,TX
2019-01-31,,394899,"Nacogdoches, TX",msa,512,TX
2019-02-28,,394899,"Nacogdoches, TX",msa,512,TX
2019-03-31,,394899,"Nacogdoches, TX",msa,512,TX
2019-04-30,,394899,"Nacogdoches, TX",msa,512,TX
2019-05-31,,394899,"Nacogdoches, TX",msa,512,TX
2019-06-30,,394899,"Nacogdoches, TX",msa,512,TX
2019-07-31,,394899,"Nacogdoches, TX",msa,512,TX
2019-08-31,,394899,"Nacogdoches, TX",msa,512,TX
2019-09-30,,394899,"Nacogdoches, TX",msa,512,TX
2019-10-31,,394899,"Nacogdoches, TX",msa,512,TX
2019-11-30,,394899,"Nacogdoches, TX",msa,512,TX
2019-12-31,,394899,"Nacogdoches, TX",msa,512,TX
2020-01-31,,394899,"Nacogdoches, TX",msa,512,TX
2020-02-29,,394899,"Nacogdoches, TX",msa,512,TX
2020-03-31,,394899,"Nacogdoches, TX",msa,512,TX
2020-04-30,,394899,"Nacogdoches, TX",msa,512,TX
2020-05-31,,394899,"Nacogdoches, TX",msa,512,TX
2020-06-30,,394899,"Nacogdoches, TX",msa,512,TX
2020-07-31,,394899,"Nacogdoches, TX",msa,512,TX
2020-08-31,,394899,"Nacogdoches, TX",msa,512,TX
2020-09-30,,394899,"Nacogdoches, TX",msa,512,TX
2020-10-31,,394899,"Nacogdoches, TX",msa,512,TX
2020-11-30,,394899,"Nacogdoches, TX",msa,512,TX
2020-12-31,,394899,"Nacogdoches, TX",msa,512,TX
2021-01-31,,394899,"Nacogdoches, TX",msa,512,TX
2021-02-28,,394899,"Nacogdoches, TX",msa,512,TX
2021-03-31,,394899,"Nacogdoches, TX",msa,512,TX
2021-04-30,,394899,"Nacogdoches, TX",msa,512,TX
2021-05-31,,394899,"Nacogdoches, TX",msa,512,TX
2021-06-30,,394899,"Nacogdoches, TX",msa,512,TX
2021-07-31,,394899,"Nacogdoches, TX",msa,512,TX
2021-08-31,,394899,"Nacogdoches, TX",msa,512,TX
2021-09-30,,394899,"Nacogdoches, TX",msa,512,TX
2021-10-31,,394899,"Nacogdoches, TX",msa,512,TX
2021-11-30,,394899,"Nacogdoches, TX",msa,512,TX
2021-12-31,,394899,"Nacogdoches, TX",msa,512,TX
2022-01-31,,394899,"Nacogdoches, TX",msa,512,TX
2022-02-28,,394899,"Nacogdoches, TX",msa,512,TX
2022-03-31,,394899,"Nacogdoches, TX",msa,512,TX
2022-04-30,,394899,"Nacogdoches, TX",msa,512,TX
2022-05-31,,394899,"Nacogdoches, TX",msa,512,TX
2022-06-30,,394899,"Nacogdoches, TX",msa,512,TX
2022-07-31,,394899,"Nacogdoches, TX",msa,512,TX
2022-08-31,,394899,"Nacogdoches, TX",msa,512,TX
2022-09-30,,394899,"Nacogdoches, TX",msa,512,TX
2022-10-31,,394899,"Nacogdoches, TX",msa,512,TX
2022-11-30,,394899,"Nacogdoches, TX",msa,512,TX
2022-12-31,,394899,"Nacogdoches, TX",msa,512,TX
2023-01-31,,394899,"Nacogdoches, TX",msa,512,TX
2023-02-28,,394899,"Nacogdoches, TX",msa,512,TX
2023-03-31,,394899,"Nacogdoches, TX",msa,512,TX
2023-04-30,,394899,"Nacogdoches, TX",msa,512,TX
2023-05-31,,394899,"Nacogdoches, TX",msa,512,TX
2023-06-30,,394899,"Nacogdoches, TX",msa,512,TX
2023-07-31,,394899,"Nacogdoches, TX",msa,512,TX
2023-08-31,,394899,"Nacogdoches, TX",msa,512,TX
2023-09-30,,394899,"Nacogdoches, TX",msa,512,TX
2023-10-31,,394899,"Nacogdoches, TX",msa,512,TX
2023-11-30,,394899,"Nacogdoches, TX",msa,512,TX
2023-12-31,,394899,"Nacogdoches, TX",msa,512,TX
2024-01-31,20.0,394899,"Nacogdoches, TX",msa,512,TX
2024-02-29,22.0,394899,"Nacogdoches, TX",msa,512,TX
2024-03-31,21.0,394899,"Nacogdoches, TX",msa,512,TX
2024-04-30,21.0,394899,"Nacogdoches, TX",msa,512,TX
2024-05-31,16.0,394899,"Nacogdoches, TX",msa,512,TX
2024-06-30,17.0,394899,"Nacogdoches, TX",msa,512,TX
2024-07-31,15.0,394899,"Nacogdoches, TX",msa,512,TX
2024-08-31,14.0,394899,"Nacogdoches, TX",msa,512,TX
2024-09-30,18.0,394899,"Nacogdoches, TX",msa,512,TX
2018-03-31,,395105,"Somerset, KY",msa,513,KY
2018-04-30,,395105,"Somerset, KY",msa,513,KY
2018-05-31,,395105,"Somerset, KY",msa,513,KY
2018-06-30,,395105,"Somerset, KY",msa,513,KY
2018-07-31,39.0,395105,"Somerset, KY",msa,513,KY
2018-08-31,37.0,395105,"Somerset, KY",msa,513,KY
2018-09-30,56.0,395105,"Somerset, KY",msa,513,KY
2018-10-31,70.0,395105,"Somerset, KY",msa,513,KY
2018-11-30,76.0,395105,"Somerset, KY",msa,513,KY
2018-12-31,69.0,395105,"Somerset, KY",msa,513,KY
2019-01-31,66.0,395105,"Somerset, KY",msa,513,KY
2019-02-28,65.0,395105,"Somerset, KY",msa,513,KY
2019-03-31,61.0,395105,"Somerset, KY",msa,513,KY
2019-04-30,58.0,395105,"Somerset, KY",msa,513,KY
2019-05-31,55.0,395105,"Somerset, KY",msa,513,KY
2019-06-30,58.0,395105,"Somerset, KY",msa,513,KY
2019-07-31,60.0,395105,"Somerset, KY",msa,513,KY
2019-08-31,58.0,395105,"Somerset, KY",msa,513,KY
2019-09-30,64.0,395105,"Somerset, KY",msa,513,KY
2019-10-31,66.0,395105,"Somerset, KY",msa,513,KY
2019-11-30,68.0,395105,"Somerset, KY",msa,513,KY
2019-12-31,68.0,395105,"Somerset, KY",msa,513,KY
2020-01-31,87.0,395105,"Somerset, KY",msa,513,KY
2020-02-29,85.0,395105,"Somerset, KY",msa,513,KY
2020-03-31,73.0,395105,"Somerset, KY",msa,513,KY
2020-04-30,40.0,395105,"Somerset, KY",msa,513,KY
2020-05-31,37.0,395105,"Somerset, KY",msa,513,KY
2020-06-30,43.0,395105,"Somerset, KY",msa,513,KY
2020-07-31,41.0,395105,"Somerset, KY",msa,513,KY
2020-08-31,36.0,395105,"Somerset, KY",msa,513,KY
2020-09-30,26.0,395105,"Somerset, KY",msa,513,KY
2020-10-31,26.0,395105,"Somerset, KY",msa,513,KY
2020-11-30,23.0,395105,"Somerset, KY",msa,513,KY
2020-12-31,20.0,395105,"Somerset, KY",msa,513,KY
2021-01-31,23.0,395105,"Somerset, KY",msa,513,KY
2021-02-28,19.0,395105,"Somerset, KY",msa,513,KY
2021-03-31,18.0,395105,"Somerset, KY",msa,513,KY
2021-04-30,10.0,395105,"Somerset, KY",msa,513,KY
2021-05-31,9.0,395105,"Somerset, KY",msa,513,KY
2021-06-30,11.0,395105,"Somerset, KY",msa,513,KY
2021-07-31,11.0,395105,"Somerset, KY",msa,513,KY
2021-08-31,14.0,395105,"Somerset, KY",msa,513,KY
2021-09-30,12.0,395105,"Somerset, KY",msa,513,KY
2021-10-31,16.0,395105,"Somerset, KY",msa,513,KY
2021-11-30,20.0,395105,"Somerset, KY",msa,513,KY
2021-12-31,26.0,395105,"Somerset, KY",msa,513,KY
2022-01-31,37.0,395105,"Somerset, KY",msa,513,KY
2022-02-28,35.0,395105,"Somerset, KY",msa,513,KY
2022-03-31,30.0,395105,"Somerset, KY",msa,513,KY
2022-04-30,15.0,395105,"Somerset, KY",msa,513,KY
2022-05-31,13.0,395105,"Somerset, KY",msa,513,KY
2022-06-30,11.0,395105,"Somerset, KY",msa,513,KY
2022-07-31,14.0,395105,"Somerset, KY",msa,513,KY
2022-08-31,16.0,395105,"Somerset, KY",msa,513,KY
2022-09-30,22.0,395105,"Somerset, KY",msa,513,KY
2022-10-31,26.0,395105,"Somerset, KY",msa,513,KY
2022-11-30,32.0,395105,"Somerset, KY",msa,513,KY
2022-12-31,40.0,395105,"Somerset, KY",msa,513,KY
2023-01-31,43.0,395105,"Somerset, KY",msa,513,KY
2023-02-28,39.0,395105,"Somerset, KY",msa,513,KY
2023-03-31,30.0,395105,"Somerset, KY",msa,513,KY
2023-04-30,29.0,395105,"Somerset, KY",msa,513,KY
2023-05-31,27.0,395105,"Somerset, KY",msa,513,KY
2023-06-30,25.0,395105,"Somerset, KY",msa,513,KY
2023-07-31,18.0,395105,"Somerset, KY",msa,513,KY
2023-08-31,24.0,395105,"Somerset, KY",msa,513,KY
2023-09-30,32.0,395105,"Somerset, KY",msa,513,KY
2023-10-31,51.0,395105,"Somerset, KY",msa,513,KY
2023-11-30,53.0,395105,"Somerset, KY",msa,513,KY
2023-12-31,52.0,395105,"Somerset, KY",msa,513,KY
2024-01-31,39.0,395105,"Somerset, KY",msa,513,KY
2024-02-29,41.0,395105,"Somerset, KY",msa,513,KY
2024-03-31,39.0,395105,"Somerset, KY",msa,513,KY
2024-04-30,35.0,395105,"Somerset, KY",msa,513,KY
2024-05-31,26.0,395105,"Somerset, KY",msa,513,KY
2024-06-30,32.0,395105,"Somerset, KY",msa,513,KY
2024-07-31,40.0,395105,"Somerset, KY",msa,513,KY
2024-08-31,44.0,395105,"Somerset, KY",msa,513,KY
2024-09-30,39.0,395105,"Somerset, KY",msa,513,KY
2018-03-31,46.0,394496,"Coos Bay, OR",msa,514,OR
2018-04-30,33.0,394496,"Coos Bay, OR",msa,514,OR
2018-05-31,27.0,394496,"Coos Bay, OR",msa,514,OR
2018-06-30,22.0,394496,"Coos Bay, OR",msa,514,OR
2018-07-31,24.0,394496,"Coos Bay, OR",msa,514,OR
2018-08-31,28.0,394496,"Coos Bay, OR",msa,514,OR
2018-09-30,35.0,394496,"Coos Bay, OR",msa,514,OR
2018-10-31,38.0,394496,"Coos Bay, OR",msa,514,OR
2018-11-30,41.0,394496,"Coos Bay, OR",msa,514,OR
2018-12-31,46.0,394496,"Coos Bay, OR",msa,514,OR
2019-01-31,61.0,394496,"Coos Bay, OR",msa,514,OR
2019-02-28,63.0,394496,"Coos Bay, OR",msa,514,OR
2019-03-31,49.0,394496,"Coos Bay, OR",msa,514,OR
2019-04-30,32.0,394496,"Coos Bay, OR",msa,514,OR
2019-05-31,25.0,394496,"Coos Bay, OR",msa,514,OR
2019-06-30,27.0,394496,"Coos Bay, OR",msa,514,OR
2019-07-31,20.0,394496,"Coos Bay, OR",msa,514,OR
2019-08-31,22.0,394496,"Coos Bay, OR",msa,514,OR
2019-09-30,23.0,394496,"Coos Bay, OR",msa,514,OR
2019-10-31,30.0,394496,"Coos Bay, OR",msa,514,OR
2019-11-30,34.0,394496,"Coos Bay, OR",msa,514,OR
2019-12-31,40.0,394496,"Coos Bay, OR",msa,514,OR
2020-01-31,46.0,394496,"Coos Bay, OR",msa,514,OR
2020-02-29,37.0,394496,"Coos Bay, OR",msa,514,OR
2020-03-31,28.0,394496,"Coos Bay, OR",msa,514,OR
2020-04-30,15.0,394496,"Coos Bay, OR",msa,514,OR
2020-05-31,23.0,394496,"Coos Bay, OR",msa,514,OR
2020-06-30,27.0,394496,"Coos Bay, OR",msa,514,OR
2020-07-31,27.0,394496,"Coos Bay, OR",msa,514,OR
2020-08-31,19.0,394496,"Coos Bay, OR",msa,514,OR
2020-09-30,14.0,394496,"Coos Bay, OR",msa,514,OR
2020-10-31,16.0,394496,"Coos Bay, OR",msa,514,OR
2020-11-30,14.0,394496,"Coos Bay, OR",msa,514,OR
2020-12-31,13.0,394496,"Coos Bay, OR",msa,514,OR
2021-01-31,16.0,394496,"Coos Bay, OR",msa,514,OR
